DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
2311;PAN;4000;4966;19740933
2311;PAN;9222;35969;142981841
2311;PAN;125;235;935855
2311;PAN;265;32320;129442578
2311;PAN;6875;3985;15842642
2311;PAN;679;26612;109579757
2311;PAN;219;7338;29041048
2311;PAN;1;180;712399
2311;PAN;494;7338;29041087
2311;PAN;105;23674;97484108
2311;PAN;250;9363;37499377
2311;PAN;45435;79011;313165510
2311;PAN;3729;11967;47433628
2311;PAN;19008;33111;135499379
2311;PAN;41;1692;6865073
2311;PAN;15;432;1754302
2311;PAN;35;917;3718672
2311;PAN;932;9494;38518252
2311;PAN;614;2042;8284758
2311;PAN;352;1922;7796019
2311;PAN;10;547;2217361
2311;PAN;38;704;2856410
2311;PAN;618;3646;14791238
2311;PAN;30;152;616655
2311;PAN;3697;32756;132890425
2311;PAN;20;191;774997
2311;PAN;84;297;1204384
2311;PAN;96;2392;9703551
2311;PAN;5;234;950257
2311;PAN;13;449;1819781
2311;PAN;79;2065;8376770
2311;PAN;13;18;74648
2311;PAN;129;2154;8862181
2311;PAN;111;1860;7652579
2311;PAN;332;5552;22842538
2311;PAN;154;2584;10631325
2311;PAN;522;599;2450733
2311;PAN;5012;11166;45693320
2311;PAN;120;72;294648
2311;PAN;7362;35915;145284901
2311;PAN;2597;47634;192342509
2311;PAN;75000;18600;75518790
2311;PAN;2;72;290558
2311;PAN;27;756;3065992
2311;PAN;16;453;1838483
2311;PAN;441;3766;15279572
2311;PAN;271;833;3378417
2311;PAN;231;1118;4534280
2311;PAN;4;230;932934
2311;PAN;21;692;2808417
2311;PAN;143;2158;8755201
2311;PAN;34;137;556815
2311;PAN;2277;20760;84222724
2311;PAN;25;268;1085678
2311;PAN;46;755;3061367
2311;PAN;80;651;2640662
2311;PAN;10;792;3213867
2311;PAN;1;32;129173
2311;PAN;21;449;1821485
2311;PAN;5;30;123372
2311;PAN;22050;25041;101343682
2311;PAN;1097;12;48444
2311;PAN;27000;22680;93312097
2311;PAN;27300;40758;163236994
2311;PAN;4997;10404;42828673
2311;PAN;44099;34744;141067151
2311;PAN;8075;34130;138571904
2311;PAN;75000;18600;76589406
2311;PAN;10600;99244;402945527
2311;PAN;1483;17446;71816300
2311;PAN;951;11185;46042783
2311;PAN;39600;8976;36960565
2311;PAN;26;52500;214847325
2311;PAN;235;127570;522058538
2311;PAN;13557;53793;212900322
2311;PAN;1077;2487;9842974
2311;PAN;7500;8024;32473849
2311;PAN;88;5;20589
2311;PAN;8000;74860;304365039
2311;PAN;503;19574;78957422
2311;PAN;199;2320;9357679
2311;PAN;53000;127585;525215135
2311;PAN;159;1195;4918502
2311;PAN;26000;6337;25729171
2311;PAN;932;5237;21560393
2311;PAN;43;1754;7220499
2311;PAN;1238;24196;97681911
2311;PAN;256;4476;18072279
2311;PAN;1776;2088;8430945
2311;PAN;228;4967;20052844
2311;PAN;1009;30084;121452886
2311;PAN;513;3579;14438812
2311;PAN;78;976;3936131
2311;PAN;36;427;1723736
2311;PAN;203;897;3616974
2311;PAN;44;98;394025
2311;PAN;2;107;433475
2311;PAN;1;10;40923
2311;PAN;1500;410;1655282
2311;PAN;150;4354;17562328
2311;PAN;3450;1100;4438060
2311;PAN;30;29;117465
2311;PAN;7944;23330;94109254
2311;PAN;2923;15113;60963273
2311;PAN;7500;54007;217855380
2311;PAN;3152;28002;112955308
2311;PAN;240;128;518186
2311;PAN;18;784;3163047
2311;PAN;6;13027;52173917
2311;PAN;5;430;1709845
2311;PAN;625;2265;9002386
2311;PAN;882;8690;34542340
2311;PAN;63;102;405459
2311;PAN;1218;7233;28751389
2311;PAN;23860;11297;45929603
2311;PAN;708;1210;4811051
2311;PAN;28;447;1775871
2311;PAN;195;1353;5379887
2311;PAN;175;1795;7136479
2311;PAN;204;1988;7900491
2311;PAN;46;598;2377501
2311;PAN;61;759;3018683
2311;PAN;37;554;2200212
2311;PAN;324;2620;10413146
2311;PAN;387;2390;9499352
2311;PAN;22;234;929774
2311;PAN;11930;22740;90850608
2311;PAN;38;491;1950179
2311;PAN;212;954;3791838
2311;PAN;952;2928;11637076
2311;PAN;116;860;3417782
2311;PAN;101;527;2094872
2311;PAN;216;1418;5635883
2311;PAN;79;666;2646376
2311;PAN;196;1653;6570148
2311;PAN;58;233;924606
2311;PAN;3621;7961;31644896
2311;PAN;3649;4394;17465035
2311;PAN;45;155;616139
2311;PAN;130000;36175;144883046
2311;PAN;600;403;1599974
2311;PAN;36;276;1097244
2311;PAN;30;289;1150590
2311;PAN;30;249;990592
2311;PAN;255;86163;348487681
2311;PAN;2016;10719;42931680
2311;PAN;25000;5245;21175062
2311;PAN;24650;5223;20701092
2311;PAN;4845;43338;176706627
2311;PAN;22714;39609;160308772
2311;PAN;349484;224032;908942216
2311;PAN;25;1944;7729824
2311;PAN;204;100859;401101537
2311;PAN;21;9864;39226158
2311;PAN;64;710;2824153
2311;PAN;2;772;3070280
2311;PAN;1;1;2784
2311;PAN;2176;41482;166136617
2311;PAN;25000;5945;23665083
2311;PAN;16;6367;26197536
2311;PAN;29;12891;53036819
2311;PAN;1188;10728;43310974
2311;PAN;1854;50207;205463612
2311;PAN;7255;94360;386153077
2311;PAN;51;893;3652405
2311;PAN;5360;11970;47374507
2311;PAN;490;898;3555661
2311;PAN;138;6500;26370840
2311;PAN;11;492;1994919
2311;PAN;506;397186;1599427645
2311;PAN;98;1078;4376842
2311;PAN;505;5555;22554133
2311;PAN;4242;46662;189454719
2311;PAN;1;3800;15161582
2311;PAN;2;2550;10107104
2311;PAN;1;4470;17717158
2311;PAN;22400;32984;131602532
2311;PAN;58;90;360455
2311;PAN;8;24;96121
2311;PAN;4;680;2724442
2311;PAN;21;2719;10890960
2311;PAN;95;6117;24498391
2311;PAN;23;601;2406080
2311;PAN;98;294;1177488
2311;PAN;22;66;264334
2311;PAN;4750;8462;33635542
2311;PAN;200;9180;37567589
2311;PAN;450;5769;23423005
2311;PAN;907;5282;21073003
2311;PAN;2839;16541;65995933
2311;PAN;1297000;16010;65924949
2311;PAN;3038000;1679;6912317
2311;PAN;172;11369;46802953
2311;PAN;209;18051;74308360
2311;PAN;3;63803;254566952
2311;PAN;302107;136670309;551534356940
2311;PAN;303;151114;610077908
2311;PAN;86904;43236141;174725984373
2311;PAN;79516;33333019;134815727584
2311;PAN;71011;35340008;142790026251
2311;PRY;1203;13670;55142133
2311;PRY;314;5396;21460739
2311;PRY;586;16646;66198558
2311;PRY;3;61;240798
2311;PRY;1293;10102;40748702
2311;PRY;3112;39537;159616685
2311;PRY;200;2676;10803520
2311;PRY;2934;23790;96044750
2311;PRY;137838;262606;1059748920
2311;PRY;14806;27698;112615878
2311;PRY;216;59305;240596664
2311;PRY;1964;16975;68532108
2311;PRY;1231;10800;43601652
2311;PRY;12756;31579;125706374
2311;PRY;4146;14493;58925494
2311;PRY;73;17849;71484313
2311;PRY;198;1160;4706050
2311;PRY;2;940;3821843
2311;PRY;20;315;1279559
2311;PRY;50;81;326584
2311;PRY;15000;32700;133819191
2311;PRY;1;472;1919094
2311;PRY;3;3;12112
2311;PRY;16;482;1928837
2311;PRY;7;49;194846
2311;PRY;8;8770;34877205
2311;PRY;12968;39002;158352427
2311;PRY;1500;8550;33987020
2311;PRY;4200;31500;125215335
2311;PRY;6500;27885;110845385
2311;PRY;7500;49280;195892435
2311;PRY;25000;26551;107102220
2311;PRY;144700;13575;55882668
2311;PRY;13500;237;975179
2311;PRY;17440;1893;7790976
2311;PRY;95;369;1468867
2311;PRY;1754;6262;24925363
2311;PRY;90852;9669;38489297
2311;PRY;170000;2972;11831745
2311;PRY;2500;19;74239
2311;PRY;171440;2712;10794104
2311;PRY;640;726;2888374
2311;PRY;125;600;2388402
2311;PRY;10575;104515;421945459
2311;PRY;55200;110838;440590986
2311;PRY;10620;3122;12411344
2311;PRY;8640;5927;23560517
2311;PRY;4248;5164;20525695
2311;PRY;16140;21768;86528885
2311;PRY;3600;2470;9816882
2311;PRY;540;2071;8232133
2311;PRY;17423;29626;119607002
2311;PRY;1427;5646;22793975
2311;PRY;44392;33391;133734761
2311;PRY;27139;22319;91879860
2311;PRY;120;480;1908883
2311;PRY;10;2240;8908122
2311;PRY;6;36;143166
2311;PRY;12;7854;31234101
2311;PRY;4560;57704;229377480
2311;PRY;883;7626;30312804
2311;PRY;11012;50543;202426106
2311;PRY;1098;3624;14406004
2311;PRY;1863;1099;4402242
2311;PRY;49187;63152;252928390
2311;PRY;2754;1241;4972242
2311;PRY;10136;26759;107171681
2311;PRY;1200;396;1574136
2311;PRY;27467;23195;95482823
2311;PER;8790;11345;46125574
2311;PER;58650;149627;615952806
2311;PER;84000;56293;225248913
2311;PER;1920;2435;9742415
2311;PER;42550;99138;394081598
2311;PER;147000;99208;402149360
2311;PER;3360;4260;17270410
2311;PER;3800;6989;27781308
2311;PER;100;1430;5888696
2311;PER;1000;4413;17674330
2311;PER;1985;112676;454895793
2311;PER;4467;62332;251646329
2311;PER;19;16133;64158360
2311;PER;61750;76261;312086201
2311;PER;34;3000;11890710
2311;PER;1045;2373;9580050
2311;PER;1;4000;16369320
2311;PER;10560;39684;158937602
2311;PER;4370;14680;60448806
2311;PER;43200;34128;140490984
2311;PER;26000;36044;145396095
2311;PER;5182;24678;99547583
2311;PER;7424;62013;251783909
2311;PER;17309;53489;215766461
2311;PER;28;151;609915
2311;PER;3150;11988;48355537
2311;PER;42;3;12180
2311;PER;107;53;215594
2311;PER;15000;27138;107405962
2311;PER;715500;635515;2525590290
2311;PER;7500;14844;58749138
2311;PER;27000;34314;141178858
2311;PER;52248;139867;575455210
2311;PER;9840;872870;3530488560
2311;PER;2160;288536;1155603992
2311;PER;3330;772586;3181285098
2311;PER;18000;29951;120816436
2311;PER;6000;11575;46692389
2311;PER;26000;22715;90420919
2311;PER;2306;5757;22818272
2311;PER;2324100;108478;436674666
2311;PER;215000;8275;32799374
2311;PER;2772520;44309;178269308
2311;PER;200;2590;10263982
2311;PER;374;2392;9478917
2311;PER;210250;8211;32546498
2311;PER;274050;484842;1977678674
2311;PER;405000;552496;2236834415
2311;PER;16350;80147;329932833
2311;PER;49627;127686;512139531
2311;PER;110000;54010;214789128
2311;PER;12006;618068;2457958102
2311;PER;19200;135416;538526493
2311;PER;8634;180754;718827948
2311;PER;74352;271671;1086688083
2311;PER;20750;60042;237978688
2311;PER;10962;43470;172044222
2311;PER;20497;51524;206355710
2311;PER;97000;191812;786086349
2311;PER;43200;34128;140490984
2311;PER;52800;74973;304401626
2311;PER;189000;51408;203461040
2311;PER;96000;45792;182705043
2311;PER;396000;193204;768003288
2311;PER;215873;552404;2198938787
2311;PER;5;240;961415
2311;PER;27000;41160;163685183
2311;PER;40800;64139;262478772
2311;PER;27000;44939;177856880
2311;PER;27000;31842;129180678
2311;PER;54000;77864;309952242
2311;PER;104360;103828;427417224
2311;PER;162000;45402;179691148
2311;PER;1003;40364;166162862
2311;PER;148;3087;12707913
2311;PER;585;2051;8443085
2311;PER;554;18211;74966233
2311;PER;8117;38035;156572813
2311;PER;13143;29863;122933069
2311;PER;3815;12724;50604040
2311;PER;18000;39074;155542292
2311;PER;45;127;505028
2311;PER;1029400;51887;206366805
2311;PER;80000;2460;9793404
2311;PER;3066940;39502;157073767
2311;PER;980;6881;27389159
2311;PER;49;30;121371
2311;PER;2400;159;633391
2311;PER;13798;21873;86948813
2311;PER;1345;8193;32613988
2311;PER;150500;7828;31160725
2311;PER;65400;99313;408829256
2311;PER;214000;277809;1111242297
2311;PER;353000;484320;1932685094
2311;PER;24614;100638;405752217
2311;PER;37863;122970;492502789
2311;PER;61246;173081;688012155
2311;PER;43800;31974;131623849
2311;PER;1308;12523;49779019
2311;PER;8395;75480;300041542
2311;PER;1440;12243;48666590
2311;PER;4526;326061;1296122616
2311;PER;610;13176;52376859
2311;PER;7608;39400;159456134
2311;PER;1089;22954;91244772
2311;PER;2467;12189;48452293
2311;PER;67250;131951;532269435
2311;PER;24620;62659;257941783
2311;PER;87000;68730;282933231
2311;PER;1161000;320053;1294457033
2311;PER;208000;167166;665432681
2311;PER;12000;23450;94593314
2311;PER;108000;140684;559477759
2311;PER;176000;86416;344790334
2311;PER;1;3583;14201669
2311;PER;9105;3812;15601026
2311;PER;244;317;1296982
2311;PER;9;23825;97500294
2311;PER;15656;12035;47632316
2311;PER;5098;766;3031137
2311;PER;239665;70026;279394441
2311;PER;24040;4954;20400165
2311;PER;410;188;773512
2311;PER;11;31078;127971715
2311;PER;220000;150000;595095750
2311;PER;10;2;7916
2311;PER;10;2;7916
2311;PER;110000;75000;296832750
2311;PER;251;200246;802671230
2311;PER;1;5000;20235550
2311;PER;15000;83700;338525487
2311;PER;15000;83700;332715033
2311;POL;896;3871;15388488
2311;POL;22115;63253;251436726
2311;POL;18;17649;70416850
2311;POL;2040;3257;13277129
2311;POL;28560;4678;19070281
2311;POL;36288;4536;18416840
2311;POL;1020;1629;6586889
2311;POL;14280;2339;9460918
2311;PRT;10655;41370;164450109
2311;PRT;608;2252;9265093
2311;PRT;292;1591;6546864
2311;PRT;1;5000;20300750
2311;PRT;504000;543170;2234757500
2311;PRT;48000;58449;235772362
2311;PRT;26000;21990;87533859
2311;PRI;16662;79996;322690144
2311;PRI;468;4429;17864220
2311;PRI;384;3630;14642803
2311;PRI;6592;48094;194003343
2311;PRI;8643;48823;196942069
2311;PRI;2837;18189;73372181
2311;PRI;1260;5485;22123541
2311;PRI;1110;4122;16628698
2311;PRI;18;97;391282
2311;PRI;1358;3294;13287033
2311;PRI;6870;56394;228968099
2311;PRI;4082;4326;17450954
2311;PRI;202;1236;4986943
2311;PRI;5;10;40338
2311;PRI;13570;27405;108462687
2311;PRI;6190;31367;124688437
2311;PRI;12687;67111;266773060
2311;PRI;1296;9273;37702071
2311;PRI;4492;35606;144764974
2311;PRI;8568;66503;270385728
2311;PRI;156000;20748;83183020
2311;PRI;2787;16855;66806210
2311;PRI;3951;19611;77730166
2311;PRI;1463;6311;25012941
2311;PRI;5886;19225;76997238
2311;PRI;356;1250;4967113
2311;PRI;519;1636;6485035
2311;PRI;1477;7327;29040562
2311;PRI;660;392;1551738
2311;PRI;100;107;425335
2311;PRI;2;2685;10754667
2311;PRI;62;306;1210990
2311;PRI;1500;2686;10644920
2311;PRI;1500;258;1023077
2311;PRI;1;302;1195373
2311;PRI;10;2800;11081756
2311;PRI;629;1544;6109966
2311;PRI;3;26649;106730884
2311;PRI;405;24411;98794002
2311;PRI;350;2087;8296013
2311;PRI;72;630;2504307
2311;PRI;1;301;1205523
2311;PRI;50;350;1401771
2311;PRI;1634140;68945;281419530
2311;PRI;17100;14435;58420033
2311;PRI;88;18358;73523610
2311;PRI;61;29857;122183019
2311;PRI;1;267;1094330
2311;PRI;10650;55173;222742794
2311;PRI;851;3108;12547587
2311;PRI;7323;37827;152714786
2311;PRI;52000;7748;31280148
2311;PRI;500;1775;7166012
2311;PRI;37;31149;124280405
2311;PRI;443;24486;98067899
2311;PRI;20540;17254;68285780
2311;PRI;18144;29938;121160760
2311;PRI;985;10016;41207741
2311;PRI;39900;8762;36048792
2311;PRI;15075;29059;117604322
2311;PRI;17327;82985;341709029
2311;PRI;4454;26653;109749160
2311;PRI;2566;13675;56311002
2311;PRI;51;1164;4792273
2311;PRI;985;9931;40892443
2311;PRI;1440;6268;25809806
2311;PRI;58;3360;13837153
2311;PRI;120;487;2003678
2311;PRI;5538;35759;147124912
2311;PRI;69778;18449;75906429
2311;PRI;15182;4851;19957557
2311;PRI;6069;12023;49508298
2311;PRI;342;832;3424288
2311;PRI;26000;11388;46892481
2311;PRI;27799;23265;92480389
2311;PRI;2500;25;102943
2311;PRI;2950;30;121472
2311;PRI;1;50;202436
2311;PRI;35641;84419;340814735
2311;PRI;1037;3288;13274281
2311;PRI;26000;3458;13960603
2311;PRI;48;106;427100
2311;PRI;30;34;139141
2311;PRI;480;984;4050066
2311;PRI;50;200;808902
2311;PRI;995;109779;444000645
2311;PRI;54;1066;4389396
2311;PRI;2688;72986;300454508
2311;PRI;88;18358;74852339
2311;PRI;32;1122;4536322
2311;PRI;1426;244;1003872
2311;PRI;890;22250;90338338
2311;PRI;6591;38805;155417795
2311;PRI;72;78;321094
2311;PRI;1624;56858;229354820
2311;PRI;56;755;3052796
2311;PRI;299;28324;114555407
2311;PRI;5496;12967;52350081
2311;PRI;220224;14175;57227976
2311;PRI;22400;31485;125621687
2311;PRI;1448;27470;110807697
2311;PRI;10;2;8233
2311;PRI;40;2;9880
2311;PRI;22400;49000;198180990
2311;PRI;8856;15940;64352163
2311;PRI;79;10713;43680310
2311;PRI;617;7763;31653574
2311;PRI;1498;64500;265371252
2311;PRI;86;13163;54201911
2311;PRI;152;1505;6196330
2311;PRI;23760;38825;157028101
2311;PRI;365;69942;287921550
2311;PRI;1;152;626257
2311;PRI;22400;31470;127280730
2311;PRI;1598;6379;25284604
2311;PRI;465750;33442;132549985
2311;PRI;1188;26462;104884148
2311;PRI;78;3700;15141621
2311;PRI;23000;26004;103753937
2311;PRI;2400;3117;12438402
2311;PRI;5200;3561;14208317
2311;PRI;14400;50604;201903276
2311;PRI;13288;35494;144309524
2311;PRI;864;1771;7201327
2311;PRI;138;2009;7985161
2311;PRI;1142;5204;20685573
2311;PRI;6521;38347;152432935
2311;PRI;23000;26004;103369075
2311;PRI;600;18600;76568574
2311;PRI;12323;33287;137029096
2311;PRI;864;1771;7291304
2311;PRI;23000;26004;103369075
2311;PRI;2000;31500;125391105
2311;PRI;21351;52311;215401240
2311;PRI;23076;37004;149391371
2311;PRI;20740;85835;346532204
2311;PRI;23000;27932;112766831
2311;PRI;9792;20122;82854914
2311;PRI;14982;20632;84954946
2311;PRI;3906;21989;90469822
2311;PRI;12555;48969;197530887
2311;PRI;6;750;2981318
2311;PRI;9845;74820;302609793
2311;PRI;1632;3396;13503440
2311;PRI;6448;12300;48916086
2311;PRI;1863;15691;64594813
2311;PRI;34059;128197;520497547
2311;PRI;300;7410;29890680
2311;PRI;23195;22238;89702698
2311;PRI;81063;451312;1832395107
2311;PRI;23760;35640;141871079
2311;PRI;5129;7031;28547239
2311;PRI;38;34;136421
2311;PRI;83;2;8526
2311;PRI;20400;31968;128033758
2311;PRI;18136;90307;366369878
2311;PRI;24494;34560;137571955
2311;PRI;20020;24190;98351297
2311;PRI;31;247;1002064
2311;PRI;1;4310;17487115
2311;PRI;23760;36450;149165429
2311;PRI;23501;22161;89466553
2311;PRI;39470;54217;218884855
2311;PRI;14500;17502;72069602
2311;PRI;24786;44792;178050641
2311;PRI;4500;11823;48682738
2311;PRI;1400;4781;19687101
2311;PRI;1639;9709;38649121
2311;PRI;91;12;47768
2311;PRI;22680;41300;167917127
2311;PRI;33984;88939;353695059
2311;PRI;10;150;596526
2311;PRI;1603;9422;38766486
2311;PRI;44800;42240;167421197
2311;PRI;22680;40600;161388654
2311;PRI;23617;23806;98025957
2311;PRI;1145;23480;96087499
2311;PRI;10631;40654;163992938
2311;PRI;20;7340;30038316
2311;PRI;2;1320;5401876
2311;PRI;2200;51168;205884292
2311;PRI;19200;6720;27129917
2311;PRI;298;2010;8146447
2311;PRI;100;7977;32430774
2311;PRI;16171;60931;244031189
2311;PRI;101;335;1356308
2311;PRI;9454;36691;148491987
2311;PRI;0;2;6435
2311;PRI;24514;22051;89025288
2311;PRI;546;16286;66646009
2311;PRI;17686;40058;164808172
2311;PRI;7704;11178;45989534
2311;PRI;1199;65536;259757356
2311;PRI;30;21;83235
2311;PRI;76272;17924;73785430
2311;PRI;1410;57570;234739444
2311;PRI;80;18080;73989326
2311;PRI;22;15507;63461480
2311;PRI;23000;42768;175020769
2311;PRI;23000;47520;195673579
2311;PRI;47000;85320;344453051
2311;PRI;24000;42930;175683727
2311;PRI;2851;14787;59699382
2311;PRI;46080;51200;205407232
2311;PRI;46080;51200;203274496
2311;PRI;2992;17430;70368222
2311;PRI;8728;35271;143204414
2311;PRI;10719;41992;170492844
2311;PRI;1;18886;76786510
2311;PRI;1;101005;410665119
2311;PRI;12685;49877;198809437
2311;PRI;25422;102084;407918754
2311;PRI;450;36806;150620661
2311;PRI;2964;44901;181121387
2311;PRI;3882;8421;33997661
2311;PRI;1284;4590;18530702
2311;PRI;7792;31386;124401440
2311;PRI;11609;46064;182576739
2311;PRI;8244;24460;100633600
2311;PRI;14130;20410;83972659
2311;PRI;10854;42368;174313251
2311;PRI;8193;33001;135776754
2311;PRI;7;122086;492884378
2311;PRI;23496;33600;135895536
2311;PRI;39;46946;190607315
2311;PRI;23496;39200;155823528
2311;PRI;1;10268;42269146
2311;PRI;23040;26880;110001830
2311;PRI;28000;24400;99068959
2311;PRI;69120;79360;315380659
2311;PRI;56000;48143;191508590
2311;PRI;5050;5517;22272087
2311;PRI;122;20201;81554508
2311;PRI;23040;26880;108786317
2311;PRI;5497;22569;89715237
2311;PRI;11602;46755;185854260
2311;PRI;46080;53760;213794918
2311;PRI;28000;24400;98507597
2311;PRI;46080;61440;248654438
2311;PRI;55256;46964;193222364
2311;PRI;23040;26880;107000410
2311;PRI;12446;131850;526066957
2311;PRI;60;2748;11313624
2311;PRI;30;3307;13612534
2311;PRI;46132;31156615;123310717296
2311;GBR;19228;103550;412198617
2311;GBR;24000;30000;120151800
2311;GBR;111216;25775;102742550
2311;GBR;24000;20291;82498986
2311;GBR;9360;2253;9096274
2311;GBR;12757;75683;303856427
2311;GBR;19237;105034;432381996
2311;GBR;4065;28642;113855243
2311;GBR;21120;23760;96879974
2311;GBR;3419;22710;90012794
2311;GBR;19922;89598;356160114
2311;GBR;1;5000;20222550
2311;GBR;59;5000;20222550
2311;GBR;30;73100;295653681
2311;GBR;21664;82094;337946310
2311;GBR;2160;10453;41553206
2311;GBR;17240;79815;317272047
2311;GBR;2;75;298132
2311;GBR;1;10000;40601500
2311;GBR;14296;126187;509015373
2311;GBR;500;1980;7986983
2311;GBR;2940;8184;33014196
2311;GBR;15840;79129;319193297
2311;GBR;4000;19305;79470770
2311;GBR;16000;80660;332045179
2311;GBR;1827;106204;422357986
2311;GBR;21355;45263;183185716
2311;GBR;24120;159407;643554570
2311;GBR;22000;145392;586975128
2311;GBR;48960;323757;1304519325
2311;GBR;24028;158768;653620636
2311;GBR;9600;11170;44565475
2311;GBR;3200;5931;23664836
2311;GBR;4321;7022;28016808
2311;GBR;1500;7669;30599264
2311;GBR;160;1028;4101607
2311;GBR;277;1630;6501925
2311;GBR;2994;4725;18852230
2311;GBR;6357;16546;66269004
2311;GBR;41160;11525;45812117
2311;GBR;7056;1897;7700800
2311;GBR;3190;6979;28174782
2311;GBR;1158;3664;14793031
2311;GBR;212592;34482;139537312
2311;GBR;120;54;218856
2311;GBR;132;404;1637708
2311;GBR;94440;28123;114603935
2311;GBR;7848;2302;9160499
